Unnamed: 0,Order_ID,Order_Date,Product_Name,Units_Sold,Unit_Price,Revenue
5986,265066,10/25/19 05:50,20in Monitor,1.0,109.99,109.99
5987,265067,10/10/19 17:03,ThinkPad Laptop,1.0,999.99,999.99
5988,265068,10/06/19 17:47,AAA Batteries (4-pack),1.0,2.99,2.99
5989,265069,10/13/19 13:57,AA Batteries (4-pack),1.0,3.84,3.84
5990,265070,10/30/19 16:57,Lightning Charging Cable,1.0,14.95,14.95
5991,265071,10/22/19 12:03,Google Phone,1.0,600.0,600.0
5992,265072,10/15/19 19:23,34in Ultrawide Monitor,1.0,379.99,379.99
5993,265073,10/22/19 08:47,AAA Batteries (4-pack),1.0,2.99,2.99
5994,265074,10/09/19 18:15,AAA Batteries (4-pack),1.0,2.99,2.99
5995,265075,10/17/19 16:53,Bose SoundSport Headphones,1.0,99.99,99.99
5996,265076,10/21/19 23:42,USB-C Charging Cable,2.0,11.95,23.9
5997,265077,10/16/19 14:10,Wired Headphones,1.0,11.99,11.99
5998,265078,10/18/19 21:15,AA Batteries (4-pack),1.0,3.84,3.84
5999,265079,10/01/19 10:03,ThinkPad Laptop,1.0,999.99,999.99
6000,265080,10/16/19 13:22,USB-C Charging Cable,1.0,11.95,11.95
6001,265081,10/10/19 09:27,AA Batteries (4-pack),1.0,3.84,3.84
6002,265082,10/09/19 12:01,Apple Airpods Headphones,1.0,150.0,150.0
6003,265083,10/31/19 13:43,AAA Batteries (4-pack),1.0,2.99,2.99
6004,265084,10/26/19 20:13,AA Batteries (4-pack),1.0,3.84,3.84
6005,265085,10/26/19 08:37,ThinkPad Laptop,1.0,999.99,999.99
6006,265086,10/06/19 13:32,Lightning Charging Cable,1.0,14.95,14.95
6007,265087,10/20/19 21:58,Flatscreen TV,1.0,300.0,300.0
6008,265088,10/26/19 20:53,Wired Headphones,2.0,11.99,23.98
6009,265089,10/10/19 19:38,Flatscreen TV,1.0,300.0,300.0
6010,265090,10/13/19 11:09,Wired Headphones,1.0,11.99,11.99
6011,265091,10/03/19 13:09,27in 4K Gaming Monitor,1.0,389.99,389.99
6012,265092,10/12/19 09:59,Bose SoundSport Headphones,1.0,99.99,99.99
6013,265093,10/01/19 21:36,iPhone,1.0,700.0,700.0
6014,265093,10/01/19 21:36,Lightning Charging Cable,1.0,14.95,14.95
6015,265094,10/22/19 21:38,34in Ultrawide Monitor,1.0,379.99,379.99
6016,265095,10/08/19 10:14,Wired Headphones,1.0,11.99,11.99
6017,265096,10/13/19 10:27,AAA Batteries (4-pack),3.0,2.99,8.97
6018,265097,10/12/19 21:16,Wired Headphones,1.0,11.99,11.99
6019,265098,10/15/19 21:06,Flatscreen TV,1.0,300.0,300.0
6020,265099,10/29/19 22:58,Lightning Charging Cable,1.0,14.95,14.95
6021,265100,10/02/19 12:53,iPhone,1.0,700.0,700.0
6022,265101,10/22/19 22:32,Lightning Charging Cable,1.0,14.95,14.95
6023,265102,10/29/19 01:19,Lightning Charging Cable,1.0,14.95,14.95
6024,265103,10/07/19 21:58,20in Monitor,1.0,109.99,109.99
6025,265104,10/09/19 19:08,Wired Headphones,1.0,11.99,11.99
6026,265105,10/22/19 14:24,Bose SoundSport Headphones,1.0,99.99,99.99
6027,265106,10/28/19 13:38,27in 4K Gaming Monitor,1.0,389.99,389.99
6028,265107,10/23/19 09:53,AA Batteries (4-pack),1.0,3.84,3.84
6029,265108,10/21/19 19:53,Vareebadd Phone,1.0,400.0,400.0
6030,265109,10/03/19 16:46,USB-C Charging Cable,1.0,11.95,11.95
6031,265110,10/19/19 16:31,Wired Headphones,1.0,11.99,11.99
6032,265111,10/24/19 10:51,Wired Headphones,1.0,11.99,11.99
6033,265112,10/23/19 11:07,iPhone,1.0,700.0,700.0
6034,265113,10/21/19 08:37,Bose SoundSport Headphones,1.0,99.99,99.99
6035,265114,10/21/19 14:11,Wired Headphones,1.0,11.99,11.99
6036,265115,10/11/19 21:48,iPhone,1.0,700.0,700.0
6037,265115,10/11/19 21:48,Lightning Charging Cable,1.0,14.95,14.95
6038,265116,10/31/19 11:01,AAA Batteries (4-pack),1.0,2.99,2.99
6039,265117,10/23/19 13:50,20in Monitor,1.0,109.99,109.99
6040,265118,10/31/19 22:17,Wired Headphones,1.0,11.99,11.99
6041,265119,10/04/19 16:27,Bose SoundSport Headphones,1.0,99.99,99.99
6042,265120,10/31/19 09:08,Vareebadd Phone,1.0,400.0,400.0
6043,265121,10/14/19 18:45,AAA Batteries (4-pack),1.0,2.99,2.99
6044,265122,10/28/19 22:05,USB-C Charging Cable,1.0,11.95,11.95
6045,265123,10/20/19 11:52,AAA Batteries (4-pack),1.0,2.99,2.99
6046,265124,10/13/19 03:37,USB-C Charging Cable,1.0,11.95,11.95
6047,265125,10/07/19 13:36,Flatscreen TV,1.0,300.0,300.0
6048,265126,10/17/19 07:50,USB-C Charging Cable,1.0,11.95,11.95
6050,265127,10/26/19 20:56,AAA Batteries (4-pack),2.0,2.99,5.98
6051,265128,10/23/19 19:17,Lightning Charging Cable,1.0,14.95,14.95
6052,265129,10/08/19 20:08,Wired Headphones,1.0,11.99,11.99
6053,265130,10/25/19 08:04,iPhone,1.0,700.0,700.0
6054,265131,10/27/19 08:01,Lightning Charging Cable,1.0,14.95,14.95
6055,265132,10/29/19 18:45,Macbook Pro Laptop,1.0,1700.0,1700.0
6056,265133,10/05/19 12:14,iPhone,1.0,700.0,700.0
6057,265134,10/03/19 23:11,iPhone,1.0,700.0,700.0
6058,265135,10/04/19 18:41,USB-C Charging Cable,1.0,11.95,11.95
6059,265135,10/04/19 18:41,ThinkPad Laptop,1.0,999.99,999.99
6060,265136,10/18/19 14:49,AA Batteries (4-pack),1.0,3.84,3.84
6061,265137,10/10/19 20:22,27in FHD Monitor,1.0,149.99,149.99
6062,265138,10/18/19 22:20,27in 4K Gaming Monitor,1.0,389.99,389.99
6063,265139,10/10/19 04:35,AAA Batteries (4-pack),1.0,2.99,2.99
6064,265140,10/26/19 13:00,Bose SoundSport Headphones,1.0,99.99,99.99
6065,265141,10/04/19 15:37,iPhone,1.0,700.0,700.0
6066,265142,10/12/19 11:38,Lightning Charging Cable,1.0,14.95,14.95
6067,265143,10/09/19 23:25,Wired Headphones,2.0,11.99,23.98
6068,265144,10/25/19 14:07,Lightning Charging Cable,1.0,14.95,14.95
6069,265145,10/26/19 16:25,USB-C Charging Cable,1.0,11.95,11.95
6070,265146,10/16/19 13:06,USB-C Charging Cable,1.0,11.95,11.95
6071,265147,10/06/19 19:27,34in Ultrawide Monitor,1.0,379.99,379.99
6072,265148,10/31/19 12:10,AAA Batteries (4-pack),1.0,2.99,2.99
6073,265149,10/26/19 15:38,USB-C Charging Cable,1.0,11.95,11.95
6074,265150,10/01/19 20:40,USB-C Charging Cable,1.0,11.95,11.95
6075,265151,10/29/19 09:43,Macbook Pro Laptop,1.0,1700.0,1700.0
6076,265152,10/15/19 08:55,Bose SoundSport Headphones,1.0,99.99,99.99
6077,265153,10/23/19 10:10,USB-C Charging Cable,1.0,11.95,11.95
6078,265154,10/28/19 18:06,iPhone,1.0,700.0,700.0
6079,265155,10/21/19 14:19,AAA Batteries (4-pack),4.0,2.99,11.96
6080,265156,10/26/19 21:50,Flatscreen TV,1.0,300.0,300.0
6081,265157,10/14/19 18:15,Wired Headphones,1.0,11.99,11.99
6082,265158,10/01/19 08:58,Macbook Pro Laptop,1.0,1700.0,1700.0
6083,265159,10/29/19 22:49,Wired Headphones,1.0,11.99,11.99
6084,265160,10/03/19 20:43,AA Batteries (4-pack),1.0,3.84,3.84
6085,265161,10/10/19 08:21,Wired Headphones,1.0,11.99,11.99
6086,265162,10/07/19 05:31,Apple Airpods Headphones,1.0,150.0,150.0
6087,265163,10/21/19 19:26,AAA Batteries (4-pack),2.0,2.99,5.98
6088,265164,10/22/19 19:16,AA Batteries (4-pack),1.0,3.84,3.84
6089,265165,10/22/19 10:49,Apple Airpods Headphones,1.0,150.0,150.0
6090,265166,10/05/19 15:17,Flatscreen TV,1.0,300.0,300.0
6091,265167,10/09/19 21:56,Bose SoundSport Headphones,1.0,99.99,99.99
6092,265168,10/13/19 13:22,Bose SoundSport Headphones,1.0,99.99,99.99
6093,265169,10/28/19 08:37,Wired Headphones,1.0,11.99,11.99
6094,265170,10/04/19 12:30,27in 4K Gaming Monitor,1.0,389.99,389.99
6095,265171,10/25/19 14:41,Lightning Charging Cable,1.0,14.95,14.95
6096,265172,10/18/19 12:10,USB-C Charging Cable,1.0,11.95,11.95
6097,265173,10/15/19 09:01,Lightning Charging Cable,1.0,14.95,14.95
6098,265174,10/20/19 17:09,USB-C Charging Cable,1.0,11.95,11.95
6099,265175,10/15/19 14:44,AA Batteries (4-pack),1.0,3.84,3.84
6100,265176,10/20/19 17:10,AAA Batteries (4-pack),1.0,2.99,2.99
6101,265177,10/05/19 13:49,Apple Airpods Headphones,1.0,150.0,150.0
6102,265178,10/19/19 18:36,AAA Batteries (4-pack),2.0,2.99,5.98
6103,265179,10/29/19 12:12,Wired Headphones,1.0,11.99,11.99
6104,265180,10/03/19 21:54,Apple Airpods Headphones,1.0,150.0,150.0
6105,265181,10/21/19 09:05,iPhone,1.0,700.0,700.0
6106,265182,10/19/19 16:34,ThinkPad Laptop,1.0,999.99,999.99
6107,265183,10/27/19 15:55,AA Batteries (4-pack),1.0,3.84,3.84
6108,265184,10/30/19 14:18,Wired Headphones,1.0,11.99,11.99
6109,265185,10/09/19 13:46,AAA Batteries (4-pack),1.0,2.99,2.99
6110,265186,10/13/19 08:14,USB-C Charging Cable,2.0,11.95,23.9
6111,265187,10/18/19 18:41,Bose SoundSport Headphones,1.0,99.99,99.99
6112,265188,10/04/19 20:33,AA Batteries (4-pack),1.0,3.84,3.84
6113,265189,10/17/19 08:05,AAA Batteries (4-pack),1.0,2.99,2.99
6114,265190,10/20/19 20:55,AAA Batteries (4-pack),1.0,2.99,2.99
6115,265191,10/13/19 23:36,ThinkPad Laptop,1.0,999.99,999.99
6116,265192,10/19/19 18:06,20in Monitor,1.0,109.99,109.99
6117,265193,10/08/19 20:26,Google Phone,1.0,600.0,600.0
6118,265193,10/08/19 20:26,USB-C Charging Cable,1.0,11.95,11.95
6119,265194,10/21/19 14:29,USB-C Charging Cable,1.0,11.95,11.95
6120,265195,10/09/19 18:05,ThinkPad Laptop,1.0,999.99,999.99
6121,265196,10/06/19 00:10,Flatscreen TV,1.0,300.0,300.0
6122,265197,10/19/19 09:50,AAA Batteries (4-pack),1.0,2.99,2.99
6123,265198,10/22/19 10:17,Wired Headphones,1.0,11.99,11.99
6124,265199,10/09/19 06:55,AAA Batteries (4-pack),1.0,2.99,2.99
6125,265200,10/08/19 10:44,Wired Headphones,2.0,11.99,23.98
6126,265201,10/10/19 14:20,Lightning Charging Cable,1.0,14.95,14.95
6127,265202,10/01/19 20:38,Apple Airpods Headphones,1.0,150.0,150.0
6128,265203,10/24/19 14:17,Bose SoundSport Headphones,1.0,99.99,99.99
6129,265204,10/15/19 15:30,27in FHD Monitor,1.0,149.99,149.99
6130,265205,10/29/19 11:38,Macbook Pro Laptop,1.0,1700.0,1700.0
6131,265206,10/26/19 19:31,AA Batteries (4-pack),1.0,3.84,3.84
6132,265207,10/20/19 19:53,Apple Airpods Headphones,1.0,150.0,150.0
6133,265208,10/31/19 00:16,Apple Airpods Headphones,1.0,150.0,150.0
6134,265209,10/02/19 01:06,AAA Batteries (4-pack),2.0,2.99,5.98
6135,265210,10/01/19 12:18,Macbook Pro Laptop,1.0,1700.0,1700.0
6136,265211,10/03/19 21:11,Flatscreen TV,1.0,300.0,300.0
6137,265212,10/30/19 20:07,Apple Airpods Headphones,1.0,150.0,150.0
6138,265213,10/10/19 10:17,Apple Airpods Headphones,1.0,150.0,150.0
6139,265214,10/20/19 07:25,Wired Headphones,1.0,11.99,11.99
6140,265215,10/13/19 16:57,AA Batteries (4-pack),3.0,3.84,11.52
6141,265216,10/11/19 10:28,USB-C Charging Cable,1.0,11.95,11.95
6142,265217,10/15/19 19:03,27in 4K Gaming Monitor,1.0,389.99,389.99
6143,265218,10/10/19 19:18,Wired Headphones,1.0,11.99,11.99
6144,265219,10/17/19 22:27,27in 4K Gaming Monitor,1.0,389.99,389.99
6145,265220,10/29/19 08:34,Apple Airpods Headphones,1.0,150.0,150.0
6146,265221,10/23/19 13:04,USB-C Charging Cable,1.0,11.95,11.95
6147,265222,10/09/19 09:30,Bose SoundSport Headphones,1.0,99.99,99.99
6148,265223,10/13/19 13:11,Wired Headphones,1.0,11.99,11.99
6149,265224,10/01/19 10:34,Lightning Charging Cable,1.0,14.95,14.95
6150,265224,10/01/19 10:34,Lightning Charging Cable,1.0,14.95,14.95
6151,265225,10/22/19 12:32,Wired Headphones,1.0,11.99,11.99
6152,265226,10/30/19 15:43,Bose SoundSport Headphones,1.0,99.99,99.99
6153,265227,10/28/19 23:40,Macbook Pro Laptop,1.0,1700.0,1700.0
6154,265228,10/23/19 09:15,AAA Batteries (4-pack),1.0,2.99,2.99
6155,265229,10/25/19 11:37,AA Batteries (4-pack),1.0,3.84,3.84
6156,265230,10/08/19 22:00,Flatscreen TV,1.0,300.0,300.0
6157,265231,10/31/19 18:03,34in Ultrawide Monitor,1.0,379.99,379.99
6158,265232,10/31/19 06:31,Wired Headphones,1.0,11.99,11.99
6159,265233,10/23/19 21:22,Apple Airpods Headphones,1.0,150.0,150.0
6160,265234,10/08/19 21:27,iPhone,1.0,700.0,700.0
6161,265235,10/31/19 08:52,AA Batteries (4-pack),1.0,3.84,3.84
6162,265236,10/15/19 10:09,AAA Batteries (4-pack),1.0,2.99,2.99
6163,265237,10/23/19 17:24,AA Batteries (4-pack),1.0,3.84,3.84
6164,265238,10/23/19 19:15,Wired Headphones,1.0,11.99,11.99
6165,265239,10/11/19 10:30,USB-C Charging Cable,1.0,11.95,11.95
6166,265240,10/01/19 12:34,27in 4K Gaming Monitor,1.0,389.99,389.99
6167,265241,10/29/19 21:29,AAA Batteries (4-pack),1.0,2.99,2.99
6168,265242,10/28/19 20:19,27in 4K Gaming Monitor,1.0,389.99,389.99
6169,265243,10/26/19 16:51,AA Batteries (4-pack),1.0,3.84,3.84
6170,265244,10/26/19 18:23,AAA Batteries (4-pack),1.0,2.99,2.99
6171,265245,10/01/19 08:33,Lightning Charging Cable,1.0,14.95,14.95
6172,265246,10/26/19 21:08,AA Batteries (4-pack),1.0,3.84,3.84
6173,265247,10/22/19 11:50,Wired Headphones,1.0,11.99,11.99
6174,265248,10/02/19 12:00,Lightning Charging Cable,1.0,14.95,14.95
6175,265249,10/08/19 11:11,Wired Headphones,1.0,11.99,11.99
6176,265250,10/04/19 22:03,Google Phone,1.0,600.0,600.0
6177,265251,10/14/19 15:07,Macbook Pro Laptop,1.0,1700.0,1700.0
6178,265252,10/10/19 18:00,34in Ultrawide Monitor,1.0,379.99,379.99
6179,265253,10/04/19 11:35,Flatscreen TV,1.0,300.0,300.0
6180,265254,10/19/19 22:03,Apple Airpods Headphones,1.0,150.0,150.0
6181,265255,10/28/19 13:59,AA Batteries (4-pack),1.0,3.84,3.84
6182,Order ID,Order Date,Product,,,
6183,265256,10/31/19 08:59,iPhone,1.0,700.0,700.0
6184,265257,10/20/19 19:39,Lightning Charging Cable,1.0,14.95,14.95
6185,265258,10/01/19 13:46,Bose SoundSport Headphones,1.0,99.99,99.99
6186,265259,10/20/19 07:45,Google Phone,1.0,600.0,600.0
6187,265260,10/16/19 22:24,Wired Headphones,1.0,11.99,11.99
6188,265261,10/21/19 17:23,USB-C Charging Cable,1.0,11.95,11.95
6189,265262,10/22/19 13:28,USB-C Charging Cable,1.0,11.95,11.95
6190,265263,10/18/19 16:31,Wired Headphones,1.0,11.99,11.99
6191,265264,10/24/19 21:27,Flatscreen TV,1.0,300.0,300.0
6192,265265,10/27/19 12:58,AAA Batteries (4-pack),1.0,2.99,2.99
6193,265266,10/29/19 19:27,iPhone,1.0,700.0,700.0
6194,265266,10/29/19 19:27,Lightning Charging Cable,1.0,14.95,14.95
6195,265267,10/07/19 07:44,AAA Batteries (4-pack),1.0,2.99,2.99
6196,265268,10/28/19 08:49,Bose SoundSport Headphones,1.0,99.99,99.99
6197,265269,10/09/19 11:54,Lightning Charging Cable,1.0,14.95,14.95
6198,265270,10/08/19 06:23,Google Phone,1.0,600.0,600.0
6199,265271,10/17/19 11:23,Bose SoundSport Headphones,1.0,99.99,99.99
6200,265272,10/23/19 23:21,Bose SoundSport Headphones,1.0,99.99,99.99
6201,265273,10/04/19 12:25,Lightning Charging Cable,1.0,14.95,14.95
6202,265274,10/28/19 19:07,AAA Batteries (4-pack),1.0,2.99,2.99
6203,265275,10/23/19 14:26,iPhone,1.0,700.0,700.0
6204,265276,10/19/19 10:23,USB-C Charging Cable,1.0,11.95,11.95
6205,265277,10/08/19 21:24,Lightning Charging Cable,1.0,14.95,14.95
6206,265278,10/29/19 20:33,USB-C Charging Cable,1.0,11.95,11.95
6207,265279,10/28/19 10:20,USB-C Charging Cable,1.0,11.95,11.95
6208,265280,10/03/19 12:08,Flatscreen TV,1.0,300.0,300.0
6209,265281,10/14/19 07:50,Apple Airpods Headphones,1.0,150.0,150.0
6210,265282,10/17/19 12:42,Apple Airpods Headphones,1.0,150.0,150.0
6211,265283,10/02/19 01:09,Lightning Charging Cable,1.0,14.95,14.95
6212,265284,10/04/19 19:43,Bose SoundSport Headphones,1.0,99.99,99.99
6213,265285,10/24/19 18:06,USB-C Charging Cable,1.0,11.95,11.95
6214,265286,10/01/19 10:18,Wired Headphones,1.0,11.99,11.99
6215,265287,10/23/19 12:42,iPhone,1.0,700.0,700.0
6216,265287,10/23/19 12:42,Apple Airpods Headphones,1.0,150.0,150.0
6217,265288,10/06/19 09:58,Bose SoundSport Headphones,1.0,99.99,99.99
6218,265289,10/26/19 09:03,Bose SoundSport Headphones,1.0,99.99,99.99
6219,265290,10/03/19 01:19,USB-C Charging Cable,1.0,11.95,11.95
6220,265291,10/30/19 03:44,Bose SoundSport Headphones,1.0,99.99,99.99
6221,265292,10/13/19 08:54,Lightning Charging Cable,1.0,14.95,14.95
6222,265293,10/27/19 13:43,Lightning Charging Cable,1.0,14.95,14.95
6223,265294,10/18/19 10:17,34in Ultrawide Monitor,1.0,379.99,379.99
6224,265295,10/01/19 09:23,iPhone,1.0,700.0,700.0
6225,265295,10/01/19 09:23,Wired Headphones,1.0,11.99,11.99
6226,265296,10/18/19 09:51,AA Batteries (4-pack),1.0,3.84,3.84
6227,265297,10/22/19 00:16,USB-C Charging Cable,1.0,11.95,11.95
6228,265298,10/05/19 19:55,27in 4K Gaming Monitor,1.0,389.99,389.99
6229,265299,10/24/19 14:07,AAA Batteries (4-pack),2.0,2.99,5.98
6230,265300,10/27/19 11:58,AA Batteries (4-pack),1.0,3.84,3.84
6231,265301,10/28/19 16:11,USB-C Charging Cable,1.0,11.95,11.95
6232,265302,10/08/19 12:44,USB-C Charging Cable,1.0,11.95,11.95
6233,265303,10/11/19 16:07,AAA Batteries (4-pack),1.0,2.99,2.99
6234,265304,10/20/19 12:18,Wired Headphones,1.0,11.99,11.99
6235,265305,10/29/19 10:59,Wired Headphones,1.0,11.99,11.99
6236,265306,10/24/19 14:54,AAA Batteries (4-pack),1.0,2.99,2.99
6237,265307,10/08/19 13:17,Bose SoundSport Headphones,1.0,99.99,99.99
6238,265308,10/09/19 15:55,iPhone,1.0,700.0,700.0
6239,265309,10/20/19 20:48,AA Batteries (4-pack),2.0,3.84,7.68
6240,265310,10/05/19 11:13,27in FHD Monitor,1.0,149.99,149.99
6241,265311,10/22/19 10:38,Lightning Charging Cable,1.0,14.95,14.95
6242,265312,10/22/19 15:47,Apple Airpods Headphones,1.0,150.0,150.0
6243,265313,10/21/19 16:06,USB-C Charging Cable,1.0,11.95,11.95
6244,265314,10/26/19 10:37,Apple Airpods Headphones,1.0,150.0,150.0
6245,265315,10/28/19 22:17,USB-C Charging Cable,1.0,11.95,11.95
6246,265316,10/17/19 18:26,AA Batteries (4-pack),1.0,3.84,3.84
6247,265317,10/08/19 11:37,AA Batteries (4-pack),1.0,3.84,3.84
6248,265318,10/28/19 07:31,USB-C Charging Cable,1.0,11.95,11.95
6249,265319,10/03/19 14:34,27in 4K Gaming Monitor,1.0,389.99,389.99
6250,265320,10/10/19 16:58,AA Batteries (4-pack),1.0,3.84,3.84
6251,265321,10/03/19 10:41,AA Batteries (4-pack),1.0,3.84,3.84
6252,265322,10/08/19 12:16,AA Batteries (4-pack),1.0,3.84,3.84
6253,265323,10/16/19 17:46,Flatscreen TV,1.0,300.0,300.0
6254,265324,10/13/19 21:51,Wired Headphones,1.0,11.99,11.99
6255,265325,10/29/19 21:26,AA Batteries (4-pack),1.0,3.84,3.84
6256,265326,10/05/19 16:44,iPhone,1.0,700.0,700.0
6257,265327,10/27/19 18:56,Wired Headphones,1.0,11.99,11.99
6258,265328,10/16/19 12:47,Lightning Charging Cable,1.0,14.95,14.95
6259,265329,10/19/19 17:27,AAA Batteries (4-pack),1.0,2.99,2.99
6260,265330,10/14/19 19:11,Lightning Charging Cable,1.0,14.95,14.95
6261,265331,10/15/19 15:26,27in 4K Gaming Monitor,1.0,389.99,389.99
6262,265332,10/14/19 15:23,Apple Airpods Headphones,1.0,150.0,150.0
6263,265333,10/11/19 02:00,Macbook Pro Laptop,1.0,1700.0,1700.0
6264,265334,10/11/19 00:37,Flatscreen TV,1.0,300.0,300.0
6265,265335,10/25/19 10:57,Lightning Charging Cable,1.0,14.95,14.95
6266,265336,10/03/19 19:18,USB-C Charging Cable,1.0,11.95,11.95
6267,265337,10/20/19 15:59,iPhone,1.0,700.0,700.0
6268,265338,10/16/19 22:30,iPhone,1.0,700.0,700.0
6269,265339,10/12/19 08:54,27in 4K Gaming Monitor,1.0,389.99,389.99
6270,265340,10/29/19 12:35,ThinkPad Laptop,1.0,999.99,999.99
6271,265341,10/02/19 07:01,Bose SoundSport Headphones,1.0,99.99,99.99
6272,265342,10/03/19 22:35,Wired Headphones,1.0,11.99,11.99
6273,265343,10/21/19 14:25,iPhone,1.0,700.0,700.0
6274,265343,10/21/19 14:25,Apple Airpods Headphones,1.0,150.0,150.0
6275,265344,10/22/19 13:11,AA Batteries (4-pack),3.0,3.84,11.52
6276,265345,10/08/19 14:41,Bose SoundSport Headphones,1.0,99.99,99.99
6277,265346,10/31/19 16:21,AA Batteries (4-pack),2.0,3.84,7.68
6278,265347,10/13/19 18:55,USB-C Charging Cable,1.0,11.95,11.95
6279,265348,10/01/19 18:04,Lightning Charging Cable,1.0,14.95,14.95
6280,265349,10/11/19 13:21,27in FHD Monitor,1.0,149.99,149.99
6281,265350,10/20/19 20:07,Wired Headphones,1.0,11.99,11.99
6282,265351,10/15/19 15:47,AAA Batteries (4-pack),1.0,2.99,2.99
6283,265352,10/07/19 13:37,AA Batteries (4-pack),1.0,3.84,3.84
6284,265353,10/07/19 15:27,AA Batteries (4-pack),2.0,3.84,7.68
6285,265354,10/19/19 13:48,Wired Headphones,3.0,11.99,35.97
6286,265355,10/17/19 14:23,34in Ultrawide Monitor,1.0,379.99,379.99
6287,265356,10/12/19 06:40,AA Batteries (4-pack),1.0,3.84,3.84
6288,265357,10/10/19 14:34,Wired Headphones,1.0,11.99,11.99
6289,265358,10/10/19 13:46,Wired Headphones,1.0,11.99,11.99
6290,265359,10/12/19 12:27,Apple Airpods Headphones,2.0,150.0,300.0
6291,265360,10/22/19 19:49,iPhone,1.0,700.0,700.0
6292,265361,10/25/19 11:23,Flatscreen TV,1.0,300.0,300.0
6293,265362,10/13/19 18:21,Google Phone,1.0,600.0,600.0
6294,265363,10/30/19 11:14,AAA Batteries (4-pack),1.0,2.99,2.99
6295,265364,10/04/19 23:51,AAA Batteries (4-pack),1.0,2.99,2.99
6296,265365,10/22/19 20:30,Lightning Charging Cable,1.0,14.95,14.95
6297,265365,10/22/19 20:30,Wired Headphones,1.0,11.99,11.99
6298,265366,10/24/19 19:36,AA Batteries (4-pack),1.0,3.84,3.84
6299,265367,10/02/19 20:14,Wired Headphones,2.0,11.99,23.98
6300,265368,10/10/19 19:19,Bose SoundSport Headphones,1.0,99.99,99.99
6301,265369,10/27/19 19:46,USB-C Charging Cable,1.0,11.95,11.95
6302,265370,10/27/19 10:43,AAA Batteries (4-pack),2.0,2.99,5.98
6303,265371,10/06/19 13:41,AAA Batteries (4-pack),1.0,2.99,2.99
6304,265372,10/19/19 19:37,AAA Batteries (4-pack),1.0,2.99,2.99
6305,265373,10/09/19 23:32,Flatscreen TV,1.0,300.0,300.0
6306,265374,10/23/19 19:49,27in 4K Gaming Monitor,1.0,389.99,389.99
6307,265375,10/04/19 22:37,Lightning Charging Cable,1.0,14.95,14.95
6308,265376,10/21/19 11:32,Wired Headphones,1.0,11.99,11.99
6309,265377,10/23/19 18:29,Apple Airpods Headphones,1.0,150.0,150.0
6310,265378,10/02/19 11:45,Apple Airpods Headphones,1.0,150.0,150.0
6311,265379,10/25/19 11:56,Lightning Charging Cable,1.0,14.95,14.95
6312,265380,10/02/19 16:41,Apple Airpods Headphones,1.0,150.0,150.0
6313,265381,10/08/19 21:10,Macbook Pro Laptop,1.0,1700.0,1700.0
6314,265382,10/03/19 00:44,Bose SoundSport Headphones,1.0,99.99,99.99
6315,265382,10/03/19 00:44,AAA Batteries (4-pack),3.0,2.99,8.97
6316,265383,10/05/19 09:44,AAA Batteries (4-pack),3.0,2.99,8.97
6317,265384,10/19/19 11:36,Bose SoundSport Headphones,1.0,99.99,99.99
6318,265385,10/18/19 21:50,34in Ultrawide Monitor,1.0,379.99,379.99
6319,265386,10/05/19 00:27,27in FHD Monitor,1.0,149.99,149.99
6320,265387,10/09/19 11:08,USB-C Charging Cable,1.0,11.95,11.95
6321,265388,10/30/19 14:49,Wired Headphones,1.0,11.99,11.99
6322,265389,10/09/19 17:53,Google Phone,1.0,600.0,600.0
6323,265390,10/28/19 19:35,Macbook Pro Laptop,1.0,1700.0,1700.0
6324,265391,10/28/19 14:15,Google Phone,1.0,600.0,600.0
6325,265392,10/05/19 18:04,Wired Headphones,1.0,11.99,11.99
6326,265393,10/21/19 00:08,Apple Airpods Headphones,1.0,150.0,150.0
6327,265394,10/02/19 12:47,Apple Airpods Headphones,1.0,150.0,150.0
6328,265395,10/17/19 15:40,Lightning Charging Cable,1.0,14.95,14.95
6329,265396,10/12/19 14:34,20in Monitor,1.0,109.99,109.99
6330,265397,10/11/19 16:26,Google Phone,1.0,600.0,600.0
6331,265398,10/21/19 12:56,Bose SoundSport Headphones,1.0,99.99,99.99
6332,265399,10/25/19 19:24,USB-C Charging Cable,2.0,11.95,23.9
6333,265400,10/04/19 20:57,Bose SoundSport Headphones,1.0,99.99,99.99
6334,265401,10/18/19 10:24,ThinkPad Laptop,1.0,999.99,999.99
6335,265402,10/14/19 18:08,AA Batteries (4-pack),1.0,3.84,3.84
6336,265403,10/18/19 22:05,Apple Airpods Headphones,1.0,150.0,150.0
6337,265404,10/19/19 20:00,Lightning Charging Cable,1.0,14.95,14.95
6338,265405,10/01/19 19:17,Bose SoundSport Headphones,1.0,99.99,99.99
6339,265406,10/18/19 14:38,AAA Batteries (4-pack),2.0,2.99,5.98
6340,265407,10/18/19 06:42,AAA Batteries (4-pack),1.0,2.99,2.99
6341,265408,10/04/19 19:45,Lightning Charging Cable,1.0,14.95,14.95
6342,265409,10/08/19 13:27,27in FHD Monitor,1.0,149.99,149.99
6343,265410,10/20/19 16:07,Lightning Charging Cable,2.0,14.95,29.9
6344,265411,10/06/19 10:26,34in Ultrawide Monitor,1.0,379.99,379.99
6345,265412,10/20/19 21:19,Lightning Charging Cable,1.0,14.95,14.95
6346,265413,10/28/19 20:17,Wired Headphones,2.0,11.99,23.98
